Date,  AOR  ,SCHG.K  ,  QQQ.O  ,  ACWI.O  ,  ESGU.O  ,  CRBN.K  ,  ESGG.K  ,  AAPL.O  ,  MSFT.O  ,  JNJ  ,  PG  ,  V  ,  MA  ,  GOOG.O  ,  META.O  ,  TSLA.O  ,  AMZN.O  ,  UL  ,  JPM  ,  ADBE.O  ,  MRK  ,  PG  ,CL =F, 6E=F , 6B=F , TYX , TNX , FVX 
11/6/2018,0.01,0.005,0.01,0.015,0.03,0.095,0.005,0.33,0.005,0.025,0.01,0.015,0.03,0.095,0.33,0.005,0.035,0.01501,0.005,0.085,0.005,0.005,0.085,0.005,0.005,0.005,0.02,0.01
11/7/2018,0.005,0.005,0.005,0.065,0.115,0.37,0.025,0.385,0.01,0.03,0.005,0.065,0.115,0.37,0.385,0.005,0.03,0.03,0.005,0.15,0.02,0.005,0.15,0.005,0.01,0.005,0.025,0.01
11/8/2018,0.005,0.005,0.005,0.035,0.105,0.305,0.02,0.27,0.01,0.03,0.005,0.035,0.105,0.305,0.27,0.01,0.02,0.020005,0.005,0.165,0.01,0.005,0.165,0.005,0.01,0.005,0.015,0.005
11/9/2018,0.005,0.005,0.005,0.005,0.045,0.305,0.05,0.375,0.01,0.035,0.005,0.005,0.045,0.305,0.375,0.005,0.025,0.03,0.005,0.165,0.005,0.005,0.165,0.005,0.01,0.005,0.01,0.005
11/12/2018,0.005,0.005,0.005,0.05,0.075,0.22,0.005,0.335,0.005,0.015,0.005,0.05,0.075,0.22,0.335,0.03,0.02,0.03,0.005,0.13,0.005,0.005,0.13,0.005,0.01,0.005,0.005,0.01
11/13/2018,0.005,0.005,0.005,0.01,0.04,0.18,0.025,0.25,0.005,0.045,0.005,0.01,0.04,0.18,0.25,0.02,0.06,0.019995,0.005,0.135,0.005,0.01,0.135,0.005,0.01,0.01,0.015,0.025
11/14/2018,0.005,0.005,0.005,0.07,0.075,0.2,0.015,0.32,0.005,0.055,0.005,0.07,0.075,0.2,0.32,0.01,0.035,0.005005,0.005,0.165,0.01,0.01,0.165,0.005,0.005,0.01,0.01,0.01
11/15/2018,0.005,0.005,0.005,0.025,0.005,0.215,0.015,0.275,0.005,0.175,0.005,0.025,0.005,0.215,0.275,0.025,0.01,0.025005,0.005,0.16,0.01,0.01,0.16,0.005,0.015,0.01,0.02,0.01
11/16/2018,0.005,0.005,0.005,0.04,0.045,0.405,0.035,0.68,0.005,0.05,0.005,0.04,0.045,0.405,0.68,0.01,0.015,0.029995,0.005,0.115,0.025,0.005,0.115,0.005,0.01,0.005,0.035,0.02
11/19/2018,0.005,0.01,0.02,0.07,0.03,0.26,0.02,0.295,0.005,0.02,0.02,0.07,0.03,0.26,0.295,0.005,0.035,0.015,0.005,0.16,0.01,0.005,0.16,0.005,0.01,0.005,0.01,0.015
11/20/2018,0.005,0.005,0.005,0.055,0.035,0.4,0.005,0.305,0.005,0.04,0.005,0.055,0.035,0.4,0.305,0.005,0.045,0.024995,0.005,0.07,0.005,0.01,0.07,0.005,0.005,0.01,0.015,0.015
11/21/2018,0.005,0.005,0.01,0.025,0.07,0.38,0.02,0.3,0.01,0.035,0.01,0.025,0.07,0.38,0.3,0.01,0.04,0.019995,0.005,0.075,0.02,0.01,0.075,0.005,0.01,0.01,0.02,0.005
11/23/2018,0.005,0.005,0.01,0.055,0.025,0.285,0.005,0.34,0.01,0.035,0.01,0.055,0.025,0.285,0.34,0.01,0.025,0.044995,0.005,0.015,0.005,0.005,0.015,0.005,0.01,0.005,0.005,0.02
11/26/2018,0.005,0.005,0.005,0.03,0.02,0.26,0.03,0.29,0.005,0.04,0.005,0.03,0.02,0.26,0.29,0.01,0.02,0.015,0.005,0.02,0.005,0.01,0.02,0.005,0.015,0.01,0.02,0.025
11/27/2018,0.01,0.005,0.01,0.025,0.055,0.105,0.065,0.295,0.015,0.075,0.01,0.025,0.055,0.105,0.295,0.025,0.035,0.015,0.01,0.05,0.02,0.005,0.05,0.005,0.005,0.005,0.025,0.005
11/28/2018,0.005,0.01,0.005,0.035,0.08,0.295,0.005,0.385,0.005,0.14,0.005,0.035,0.08,0.295,0.385,0.01,0.025,0.03,0.015,0.055,0.005,0.005,0.055,0.005,0.015,0.005,0.015,0.005
11/29/2018,0.01,0.005,0.005,0.08,0.045,0.245,0.02,0.425,0.01,0.055,0.005,0.08,0.045,0.245,0.425,0.02,0.025,0.025005,0.005,0.065,0.005,0.005,0.065,0.005,0.01,0.005,0.01,0.005
11/30/2018,0.005,0.005,0.01,0.075,0.215,0.27,0.01,0.28,0.01,0.06,0.01,0.075,0.215,0.27,0.28,0.02,0.02,0.09,0.005,0.185,0.015,0.005,0.185,0.005,0.005,0.005,0.005,0.01
12/3/2018,0.005,0.005,0,0.045,0.035,0.54,0.005,4.69,0.005,0.045,0,0.045,0.035,0.54,4.69,0.01,0.03,0.005005,0.005,0.045,0.015,0.01,0.045,0.005,0.01,0.01,0.01,0.005
12/4/2018,0.01,0.005,0.005,0.105,0.04,0.2,0.02,0.435,0.005,0.08,0.005,0.105,0.04,0.2,0.435,0.005,0.035,0.02499,0.005,0.05,0.005,0.005,0.05,0.005,0.005,0.005,0.01,0.01
12/6/2018,0.005,0.005,0.005,0.085,0.075,0.27,0.03,0.205,0.005,0.075,0.005,0.085,0.075,0.27,0.205,0.005,0.05,0.029995,0.015,0.165,0.005,0.005,0.165,0.005,0.01,0.005,0.025,0.015
12/7/2018,0.005,0.01,0.005,0.035,0.065,0.275,0.035,4.44,0.005,0.04,0.005,0.035,0.065,0.275,4.44,0.035,0.005,0.050005,0.005,0.225,0.01,0.005,0.225,0.005,0.015,0.005,0.02,0.005
12/10/2018,0.005,0.005,0.005,0.05,0.055,0.305,0.015,6.695,0.005,0.055,0.005,0.05,0.055,0.305,6.695,0.01,0.02,0.040005,0.005,0.16,0.015,0.005,0.16,0.005,0.005,0.005,0.035,0.01
12/11/2018,0.005,0.005,0.005,0.095,0.05,0.125,0.02,0.2,0.005,0.08,0.005,0.095,0.05,0.125,0.2,0.01,0.045,0.010005,0.005,0.105,0.01,0.005,0.105,0.005,0.01,0.005,0.005,0.005
12/12/2018,0.005,0.01,0.01,0.045,0.03,0.455,0.035,0.31,0.005,0.055,0.01,0.045,0.03,0.455,0.31,0.01,0.02,0.025,0.005,0.08,0.015,0.005,0.08,0.005,0.01,0.005,0.02,0.01
12/13/2018,0.01,0.005,0.005,0.06,0.025,0.11,0.005,0.445,0.005,0.07,0.005,0.06,0.025,0.11,0.445,0.025,0.035,0.020005,0.005,0.09,0.01,0.01,0.09,0.005,0.005,0.01,0.01,0.015
12/14/2018,0.005,0.005,0.02,0.07,0.015,0.45,0.035,0.15,0.005,0.18,0.02,0.07,0.015,0.45,0.15,0.01,0.035,0.019995,0.005,0.045,0.01,0.005,0.045,0.005,0.005,0.005,0.005,0.005
12/17/2018,0.005,0.005,0.005,0.075,0.015,0.145,0.02,0.385,0.01,0.05,0.005,0.075,0.015,0.145,0.385,0.01,0.02,0.004995,0.005,0.17,0.005,0.005,0.17,0.005,0.01,0.005,0.02,0.015
12/18/2018,0.005,0.005,0.005,0.01,0.05,0.345,0.025,0.33,0.01,0.165,0.005,0.01,0.05,0.345,0.33,0.01,0.01,0.03001,0.005,0.16,0.01,0.005,0.16,0.005,0.01,0.005,0.005,0.01
12/19/2018,0.005,0.005,0.005,0.055,0.025,0.235,0.01,0.38,0.01,0.03,0.005,0.055,0.025,0.235,0.38,0.01,0.03,0.035005,0.005,0.165,0.005,0.005,0.165,0.005,0.01,0.005,0.02,0.01
12/20/2018,0.005,0.005,0.01,0.075,0.02,0.1,0.02,0.585,0.01,0.015,0.01,0.075,0.02,0.1,0.585,0.005,0.02,0.034995,0.005,0.13,0.02,0.01,0.13,0.005,0.005,0.01,0.01,0.015
12/21/2018,0.005,0.005,0.005,0.005,0.075,0.035,0.005,0.285,0.005,0.04,0.005,0.005,0.075,0.035,0.285,0.01,0.04,0.004995,0.005,0.295,0.005,0.01,0.295,0.005,0.005,0.01,0.015,0.005
12/24/2018,0.005,0.005,0.01,0.005,0.07,0.51,0.005,0.385,0.005,0.055,0.01,0.005,0.07,0.51,0.385,0.01,0.025,0.03001,0.005,0.13,0.01,0.01,0.13,0.005,0.005,0.01,0.015,0.01
12/26/2018,0.005,0.005,0.01,0.08,0.06,0.145,0.025,0.51,0.005,0.08,0.01,0.08,0.06,0.145,0.51,0.015,0.06,0.04,0.005,0.09,0.005,0.005,0.09,0.005,0.005,0.005,0.03,0.005
12/27/2018,0.005,0.005,0.01,0.03,0.035,0.24,0.03,0.365,0.005,0.075,0.01,0.03,0.035,0.24,0.365,0.005,0.05,0.040005,0.005,0.14,0.005,0.01,0.14,0.005,0.01,0.01,0.015,0.005
12/28/2018,0.015,0.005,0.005,0.07,0.045,0.375,0.03,0.42,0.005,0.155,0.005,0.07,0.045,0.375,0.42,0.015,0.055,0.044995,0.01,0.305,0.02,0.03,0.305,0.005,0.005,0.03,0.01,0.005
12/31/2018,0.005,0.01,0.01,0.06,0.03,0.64,0.035,0.27,0.005,0.035,0.01,0.06,0.03,0.64,0.27,0.01,0.07,0.044995,0.005,0.185,0.005,0.005,0.185,0.005,0.01,0.005,0.02,0.025
1/2/2019,0.01,0.005,0.005,0.07,0.035,0.22,0.035005,5.21,0.015,0.175,0.005,0.07,0.035,0.22,5.21,0.03,0.045,0.02,0.01,0.1,0.005,0.01,0.1,0.005,0.005,0.01,0.02,0.005
1/3/2019,0.005,0.005,0.005,0.08,0.03,0.36,0.04,0.51,0.005,0.075,0.005,0.08,0.03,0.36,0.51,0.02,0.02,0.015,0.005,0.29,0.01,0.005,0.29,0.005,0.005,0.005,0.02,0.005
1/4/2019,0.005,0.005,0.005,0.07,0.04,0.095,0.005,0.49,0.005,0.05,0.005,0.07,0.04,0.095,0.49,0.01,0.04,0.029995,0.015,0.205,0.015,0.005,0.205,0.005,0.015,0.005,0.005,0.01
1/7/2019,0.005,0.005,0.005,0.015,0.02,0.285,0.034995,0.585,0.005,0.06,0.005,0.015,0.02,0.285,0.585,0.01,0.045,0.065005,0.01,0.035,0.005,0.005,0.035,0.005,0.01,0.005,0.005,0.005
1/8/2019,0.005,0.005,0.005,0.05,0.045,0.285,0.025,0.745,0.01,0.035,0.005,0.05,0.045,0.285,0.745,0.01,0.045,0.025005,0.005,0.18,0.01,0.01,0.18,0.005,0.005,0.01,0.005,0.01
1/9/2019,0.005,0.005,0.005,0.05,0.015,0.06,0.06,0.535,0.005,0.06,0.005,0.05,0.015,0.06,0.535,0.015,0.035,0.03,0.005,0.175,0.01,0.005,0.175,0.005,0.005,0.005,0.02,0.01
1/10/2019,0.005,0.005,0.01,0.03,0.045,0.195,0.045,0.505,0.01,0.065,0.01,0.03,0.045,0.195,0.505,0.005,0.08,0.034995,0.005,0.15,0.005,0.005,0.15,0.005,0.01,0.005,0.005,0.005
1/11/2019,0.005,0.005,0.005,0.1,0.035,0.255,0.004995,0.46,0.005,0.085,0.005,0.1,0.035,0.255,0.46,0.01,0.06,0.049995,0.005,0.085,0.01,0.005,0.085,0.005,0.015,0.005,0.035,0.005
1/14/2019,0.005,0.005,0.01,0.05,0.03,0.035,0.010005,0.46,0.005,0.055,0.01,0.05,0.03,0.035,0.46,0.02,0.05,0.035,0.005,0.365,0.005,0.005,0.365,0.005,0.015,0.005,0.01,0.01
1/15/2019,0.005,0.005,0.01,0.05,0.015,0.205,0.004995,0.54,0.01,0.1,0.01,0.05,0.015,0.205,0.54,0.03,0.035,0.005005,0.005,0.16,0.005,0.005,0.16,0.005,0.015,0.005,0.015,0.015
1/16/2019,0.005,0.005,0.01,0.01,0.025,0.53,0.024995,0.5,0.005,0.055,0.01,0.01,0.025,0.53,0.5,0.015,0.07,0.020005,0.01,0.04,0.005,0.005,0.04,0.005,0.02,0.005,0.01,0.005
1/17/2019,0.005,0.005,0.005,0.055,0.065,0.525,0.11,0.82,0.01,0.105,0.005,0.055,0.065,0.525,0.82,0.01,0.02,0.015,0.015,0.17,0.01,0.005,0.17,0.005,0.015,0.005,0.005,0.005
1/18/2019,0.005,0.005,0.005,0.04,0.06,0.37,0.015,0.395,0.005,0.06,0.005,0.04,0.06,0.37,0.395,0.025,0.035,0.03,0.005,0.15,0.01,0.005,0.15,0.005,0.005,0.005,0.01,0.015
1/22/2019,0.005,0.005,0.005,0.055,0.07,0.11,0.025,0.44,0.01,0.04,0.005,0.055,0.07,0.11,0.44,0.015,0.04,0.095,0.005,0.22,0.005,0.005,0.22,0.005,0.01,0.005,0.02,0.005
1/23/2019,0.005,0.015,0.005,0.04,0.06,0.255,0.004995,0.375,0.005,0.02,0.005,0.04,0.06,0.255,0.375,0.01,0.07,0.029995,0.005,0.31,0.005,0.005,0.31,0.005,0.015,0.005,0.015,0.005
1/24/2019,0.005,0.005,0.005,0.04,0.04,0.215,-0.269995,0.385,0.005,0.03,0.005,0.04,0.04,0.215,0.385,0.015,0.015,0.020005,-0.005,0.27,0.01,0.005,0.27,0.005,0.01,0.005,0.025,0
1/25/2019,0.005,0.005,0.005,0.01,0.005,0.095,0.02,0.39,0.005,0.01,0.005,0.01,0.005,0.095,0.39,0.015,0.02,0.035005,0.015,0.13,0.005,0.005,0.13,0.005,0.015,0.005,0.015,0.005
1/28/2019,0.005,0.005,0.01,0.045,0.03,0.16,0.005005,0.38,0.005,0.065,0.01,0.045,0.03,0.16,0.38,0.015,0.06,0.019995,0.025,0.14,0.005,0.005,0.14,0.005,0.02,0.005,0.025,0.01
1/29/2019,0.005,0.005,0.005,0.025,0.015,0.305,0.029995,0.46,0.01,0.055,0.005,0.025,0.015,0.305,0.46,0.02,0.07,0.019995,0.005,0.13,0.005,0.005,0.13,0.005,0.015,0.005,0.035,0.02
1/30/2019,0.005,0.005,0.005,0.11,0.04,0.34,0.019995,0.84,0.015,0.02,0.005,0.11,0.04,0.34,0.84,0.01,0.055,0.03,0.005,0.125,0.005,0.005,0.125,0.005,0.01,0.005,0.015,0.005
1/31/2019,0.005,0.005,0.005,0.1,0.025,0.295,0.004995,0.39,0.005,0.04,0.005,0.1,0.025,0.295,0.39,0.01,0.035,0.009995,0.005,0.165,0.005,0.005,0.165,0.005,0.01,0.005,0.005,0.015
2/1/2019,0.005,0.005,0.01,0.005,0.04,0.355,0.049995,0.46,0.005,0.11,0.01,0.005,0.04,0.355,0.46,0.01,0.015,0.019995,0.005,0.085,0.005,0.005,0.085,0.005,0.005,0.005,0.03,0.025
2/4/2019,0.01,0.005,0.005,0.01,0.045,0.115,0.019995,0.47,0.005,0.055,0.005,0.01,0.045,0.115,0.47,0.015,0.025,0.035,0.005,0.195,0.005,0.005,0.195,0.005,0.01,0.005,0.05,0.01
2/5/2019,0.005,0.005,0.01,0.015,0.035,0.04,0.040005,0.455,0.005,0.155,0.01,0.015,0.035,0.04,0.455,0.005,0.035,0.01501,0.005,0.085,0.005,0.005,0.085,0.005,0.015,0.005,0.025,0.005
2/6/2019,0.005,0.005,0.005,0.015,0.035,0.365,0.025005,0.43,0.01,0.035,0.005,0.015,0.035,0.365,0.43,0.035,0.02,0.005,0.005,0.12,0.015,0.005,0.12,0.005,0.005,0.005,0.005,0.01
2/7/2019,0.005,0.005,0.015,0.065,0.07,0.365,0.02,0.5,0.005,0.06,0.015,0.065,0.07,0.365,0.5,0.015,0.005,0.005005,0.005,0.16,0.005,0.005,0.16,0.005,0.005,0.005,0.01,0.01
2/8/2019,0.005,0.01,0.01,0.035,0.05,0.275,0.01,0.405,0.01,0.055,0.01,0.035,0.05,0.275,0.405,0.01,0.05,0.029995,0.005,0.21,0.005,0.01,0.21,0.005,0.015,0.01,0.01,0.005
2/11/2019,0.005,0.005,0.005,0.065,0.06,0.275,0.040005,4.625,0.005,0.085,0.005,0.065,0.06,0.275,4.625,0.015,0.005,0.020005,0.005,0.145,0.005,0.005,0.145,0.005,0.015,0.005,0.025,0.005
2/12/2019,0.005,0.005,0.005,0.05,0.035,0.225,0.03,0.45,0.005,0.055,0.005,0.05,0.035,0.225,0.45,0.02,0.05,0.004995,0.005,0.105,0.01,0.005,0.105,0.005,0.01,0.005,0.015,0.01
2/13/2019,0.005,0.005,0.005,0.05,0.01,0.13,0.019995,0.44,0.005,0.075,0.005,0.05,0.01,0.13,0.44,0.01,0.025,0.035,0.005,0.23,0.005,0.005,0.23,0.005,0.005,0.005,0.01,0.005
2/14/2019,0.005,0.005,0.005,0.04,0.045,0.125,0.03,0.465,0.005,0.03,0.005,0.04,0.045,0.125,0.465,0.01,0.04,0.015,0.005,0.155,0.005,0.005,0.155,0.005,0.01,0.005,0.005,0.005
2/15/2019,0.005,0,0.01,0.03,0.085,0.26,0.04,3.01,0.01,0.035,0.01,0.03,0.085,0.26,3.01,0.015,0.025,0.009995,0.005,0.125,0.01,0.01,0.125,0.005,0.005,0.01,0.005,0.01
2/19/2019,0.005,0.005,0.01,0.035,0.02,0.055,0.025,0.455,0.005,0.03,0.01,0.035,0.02,0.055,0.455,0.015,0.03,0.015,0.005,0.08,0.01,0.005,0.08,0.005,0.01,0.005,0.005,0.015
2/20/2019,0.005,0.01,0.015,0.075,0.025,0.405,0.005,0.445,0.005,0.035,0.015,0.075,0.025,0.405,0.445,0.01,0.04,0.02499,0.005,0.22,0.01,0.005,0.22,0.005,0.015,0.005,0.005,0.02
2/21/2019,0.005,0.005,0.005,0.02,0.075,0.18,0.045005,0.425,0,0.04,0.005,0.02,0.075,0.18,0.425,0.015,0.035,0.07,0.005,0.11,0.005,0.01,0.11,0.005,0.01,0.01,0.01,0.01
2/22/2019,0.005,0.005,0.01,0.02,0.03,0.255,0.045,0.455,0.005,0.04,0.01,0.02,0.03,0.255,0.455,0.015,0.035,0.029995,0.015,0.1,0.005,0.005,0.1,0.005,0.005,0.005,0.005,0.035
2/25/2019,0.005,0.005,0.015,0.05,0.055,0.095,0.095,0.325,0.005,0.065,0.015,0.05,0.055,0.095,0.325,0.015,0.04,0.045,0.01,0.055,0.005,0.005,0.055,0.005,0.005,0.005,0.005,0.005
2/26/2019,0.005,0.005,0.01,0.06,0.045,0.2,0.035005,0.345,0.005,0.03,0.01,0.06,0.045,0.2,0.345,0.01,0.045,0.020005,0.005,0.055,0.01,0.005,0.055,0.005,0.02,0.005,0.01,0.01
2/27/2019,0.005,0.005,0.005,0.05,0.035,0.28,0.019995,0.335,0.005,0.03,0.005,0.05,0.035,0.28,0.335,0.01,0.06,0.034995,0.005,0.085,0.01,0.005,0.085,0.005,0.005,0.005,0.015,0.005
2/28/2019,0.005,0.005,0.005,0.045,0.025,0.355,0.025,0.365,0.005,0.105,0.005,0.045,0.025,0.355,0.365,0.02,0.05,0.024995,0.005,0.1,0.005,0.005,0.1,0.005,0.005,0.005,0.005,0.02
3/1/2019,0.005,0.005,0.005,0.045,0.06,0.68,0.055,0.45,0.005,0.055,0.005,0.045,0.06,0.68,0.45,0.02,0.025,0.03001,0.015,0.07,0.005,0.01,0.07,0.005,0.005,0.01,0.01,0.005
3/4/2019,0.015,0.005,0.005,0.055,0.015,0.425,0.049995,0.485,0.005,0.055,0.005,0.055,0.015,0.425,0.485,0.02,0.01,0.04,0.005,0.245,0.005,0.015,0.245,0.005,0.005,0.015,0.01,0.005
3/5/2019,0.005,0.005,0.005,0.015,0.05,0.22,0.02499,0.455,0.005,0.105,0.005,0.015,0.05,0.22,0.455,0.015,0.02,0.02,0.005,0.15,0.015,0.005,0.15,0.005,0.005,0.005,0.01,0.02
3/6/2019,0.005,0.005,0.01,0.055,0.075,0.25,0.03,0.42,0.005,0.05,0.01,0.055,0.075,0.25,0.42,0.02,0.01,0.02,0.005,0.055,0.01,0.005,0.055,0.005,0.005,0.005,0.01,0.005
3/7/2019,0.005,0.005,0.005,0.05,0.145,0.38,0.04,0.435,0.005,0.03,0.005,0.05,0.145,0.38,0.435,0.01,0.05,0.015,0.005,0.16,0.005,0.005,0.16,0.005,0.01,0.005,0.01,0.015
3/8/2019,0.005,0.005,0.005,0.07,0.065,0.13,0.025005,0.485,0.005,0.03,0.005,0.07,0.065,0.13,0.485,0.005,0.035,0.03,0.005,0.11,0.005,0.005,0.11,0.005,0.01,0.005,0.02,0.01
3/11/2019,0.01,0.005,0.005,0.065,0.105,0.55,0.004995,0.41,0.005,0.105,0.005,0.065,0.105,0.55,0.41,0.015,0.02,0.03999,0.005,0.055,0.01,0.005,0.055,0.005,0.005,0.005,0.005,0.015
3/12/2019,0.005,0.005,0.005,0.06,0.025,0.39,0.025,0.435,0.005,0.04,0.005,0.06,0.025,0.39,0.435,0.005,0.035,0.005005,0.015,0.085,0.01,0.005,0.085,0.005,0.005,0.005,0.005,0.005
3/13/2019,0.01,0.005,0.005,0.045,0.09,0.49,0.035,0.36,0.005,0.08,0.005,0.045,0.09,0.49,0.36,0.005,0.03,0.034995,0.005,0.25,0.005,0.005,0.25,0.005,0.005,0.005,0.01,0.015
3/14/2019,0.01,0.005,0.005,0.055,0.065,0.505,0.025005,0.35,0.005,0.01,0.005,0.055,0.065,0.505,0.35,0.005,0.03,0.045,0.005,0.06,0.01,0.005,0.06,0.005,0.005,0.005,0.025,0.01
3/15/2019,0.005,0.005,0.01,0.03,0.065,0.445,0.034995,0.315,0.005,0.02,0.01,0.03,0.065,0.445,0.315,0.005,0.03,0.025005,0.01,0.215,0.01,0.01,0.215,0.005,0.005,0.01,0.015,0.005
3/18/2019,0.01,0.005,0.005,0.055,0.065,0.305,0.025,0.35,0.005,0.055,0.005,0.055,0.065,0.305,0.35,0.01,0.025,0.015,0.005,0.155,0.005,0.005,0.155,0.005,0.005,0.005,0.015,0.01
3/19/2019,0.005,0.005,0.005,0.05,0.1,0.45,0.035005,0.355,0.005,0.035,0.005,0.05,0.1,0.45,0.355,0.005,0.01,0.020005,0.005,0.145,0.005,0.005,0.145,0.005,0.005,0.005,0.01,0.005
3/20/2019,0.01,0.005,0.01,0.04,0.09,0.195,0.005,0.43,0.01,0.025,0.01,0.04,0.09,0.195,0.43,0.01,0.045,0.04501,0.005,0.11,0.005,0.005,0.11,0.005,0.01,0.005,0.01,0.005
3/21/2019,0.005,0.005,0.01,0.045,0.07,0.41,0.025,0.43,0.005,0.03,0.01,0.045,0.07,0.41,0.43,0.015,0.04,0.02,0.01,0.185,0.01,0.005,0.185,0.005,0.015,0.005,0.015,0.015
3/22/2019,0.005,0.005,0.005,0.065,0.035,0.305,0.044995,0.45,0.005,0.13,0.005,0.065,0.035,0.305,0.45,0.005,0.025,0.025005,0.005,0.31,0.005,0.005,0.31,0.005,0.01,0.005,0.005,0.005
3/25/2019,0.005,0.005,0.005,0.06,0.015,0.325,0.025,0.445,0.005,0.085,0.005,0.06,0.015,0.325,0.445,0.005,0.035,0.03,0.005,0.155,0.005,0.01,0.155,0.005,0.03,0.01,0.015,0.01
3/26/2019,0.005,0.005,0.005,0.06,0.035,0.05,0.079995,0.45,0.01,0.1,0.005,0.06,0.035,0.05,0.45,0.02,0.05,0.03999,0.005,0.165,0.005,0.005,0.165,0.005,0.03,0.005,0.005,0.015
3/27/2019,0.005,0.005,0.005,0.06,0.035,0.065,0.034995,0.485,0.005,0.03,0.005,0.06,0.035,0.065,0.485,0.005,0.04,0.055,0.005,0.06,0.01,0.005,0.06,0.005,0.01,0.005,0.015,0.005
3/28/2019,0.005,0.005,0.005,0.06,0.2,0.36,0.034995,0.28,0.005,0.105,0.005,0.06,0.2,0.36,0.28,0.005,0.06,0.015,0.005,0.095,0.005,0.01,0.095,0.005,0.005,0.01,0.02,0.005
3/29/2019,0.005,0.005,0.01,0.045,0.045,0.31,0.019995,0.83,0.01,0.03,0.01,0.045,0.045,0.31,0.83,0.005,0.025,0.034995,0.005,0.175,0.005,0.01,0.175,0.005,0.02,0.01,0.005,0.015
4/1/2019,0.005,0.005,0.005,0.045,0.05,0.31,0.05,0.435,0.005,0.1,0.005,0.045,0.05,0.31,0.435,0.01,0.03,0.025,0.005,0.175,0.005,0.005,0.175,0.005,0.01,0.005,0.005,0.01
4/2/2019,0.01,0.005,0.01,0.04,0.04,0.32,0.005005,7.65,0.005,0.105,0.01,0.04,0.04,0.32,7.65,0.01,0.045,0.055,0.005,0.14,0.005,0.005,0.14,0.005,0.005,0.005,0.02,0.015
4/3/2019,0.005,0.01,0.005,0.03,0.16,0.05,0.025005,0.54,0.005,0.08,0.005,0.03,0.16,0.05,0.54,0.01,0.05,0.055,0.005,0.17,0.005,0.005,0.17,0.005,0.005,0.005,0.01,0.005
4/4/2019,0.005,0.005,0.005,0.005,0.175,0.255,0.009995,0.44,0.005,0.08,0.005,0.005,0.175,0.255,0.44,0.005,0.065,0.025,0.005,0.275,0.005,0.005,0.275,0.005,0.02,0.005,0.02,0.01
4/5/2019,0.005,0.01,0.005,0.025,0.02,0.22,0.045,0.45,0.015,0.1,0.005,0.025,0.02,0.22,0.45,0.005,0.045,0.015,0.02,0.42,0.005,0.005,0.42,0.005,0.005,0.005,0.005,0.005
4/8/2019,0.005,0.005,0.005,0.065,0.07,0.13,0.02499,0.44,0.01,0.075,0.005,0.065,0.07,0.13,0.44,0.015,0.15,0.04,0.005,0.13,0.005,0.005,0.13,0.005,0.005,0.005,0.01,0.005
4/9/2019,0.005,0.005,0.005,0.05,0.02,0.055,0.044995,0.3,0.005,0.055,0.005,0.05,0.02,0.055,0.3,0.005,0.035,0.04,0.02,0.16,0.005,0.005,0.16,0.005,0.005,0.005,0.015,0.005
4/10/2019,0.005,0.005,0.005,0.045,0.07,0.16,0.040005,0.43,0.005,0.025,0.005,0.045,0.07,0.16,0.43,0.005,0.07,0.044995,0.005,0.05,0.01,0.005,0.05,0.005,0.01,0.005,0.005,0.005
4/11/2019,0.01,0.005,0.005,0.035,0.03,0.07,0.004995,0.325,0.005,0.035,0.005,0.035,0.03,0.07,0.325,0.005,0.015,0.040005,0.005,0.245,0.005,0.005,0.245,0.005,0.005,0.005,0.005,0.02
4/12/2019,0.005,0.005,0.005,0.075,0.035,0.095,0.005005,0.71,0.005,0.05,0.005,0.075,0.035,0.095,0.71,0.005,0.04,0.035,0.01,0.095,0.005,0.005,0.095,0.005,0.005,0.005,0.015,0.01
4/15/2019,0.005,0.005,0.005,0.03,0.055,0.145,0.004995,0.405,0.005,0.035,0.005,0.03,0.055,0.145,0.405,0.02,0.005,0.020005,0.005,0.12,0.01,0.005,0.12,0.005,0.005,0.005,0.02,0.015
4/16/2019,0.01,0.005,0.005,0.07,0.055,0.08,0.03,0.425,0.005,0.035,0.005,0.07,0.055,0.08,0.425,0.005,0.02,0.025,0.005,0.165,0.005,0.005,0.165,0.005,0.01,0.005,0.02,0.015
4/17/2019,0.01,0.005,0.005,0.015,0.055,0.085,0.010005,0.455,0.01,0.105,0.005,0.015,0.055,0.085,0.455,0.005,0.02,0.05499,0.005,0.18,0.01,0.005,0.18,0.005,0.005,0.005,0.015,0.01
4/18/2019,0.005,0.005,0.005,0.035,0.06,0.16,0.059995,0.49,0.005,0.035,0.005,0.035,0.06,0.16,0.49,0.01,0.01,0.050005,0.005,0.21,0.005,0.005,0.21,0.01,0.005,0.005,0.025,0.01
4/22/2019,0.005,0.005,0.005,0.065,0.065,0.185,0.044995,0.485,0.005,0.03,0.005,0.065,0.065,0.185,0.485,0.01,0.005,0.050005,0.005,0.205,0.005,0.005,0.205,0.005,0.03,0.005,0.005,0.01
4/23/2019,0.005,0.005,0.005,0.07,0.045,0.24,0.034995,7.06,0.005,0.035,0.005,0.07,0.045,0.24,7.06,0.01,0.045,0.055005,0.005,0.2,0.005,0.005,0.2,0.005,0.005,0.005,0.015,0.01
